x,y,class
-96.49674115456239,75.48882681564247,0
-79.3645251396648,87.40689013035382,0
-62.23230912476723,90.38640595903166,0
-48.079608938547494,90.38640595903166,0
-50.314245810055866,71.76443202979516,0
-75.64013035381751,68.78491620111731,0
-86.06843575418995,55.377094972067056,0
-86.06843575418995,45.69366852886404,0
-66.70158286778397,45.69366852886404,0
-59.25279329608938,61.33612662942272,0
-63.72206703910615,71.76443202979516,0
-49.56936685288639,81.44785847299813,0
-75.64013035381751,79.95810055865921,0
-90.53770949720669,72.50931098696462,0
-93.51722532588454,58.356610800744875,0
-81.59916201117319,58.356610800744875,0
-71.17085661080074,58.356610800744875,0
-63.72206703910615,82.93761638733706,0
-72.66061452513965,88.89664804469272,0
-90.53770949720669,84.42737430167597,0
-80.85428305400373,75.48882681564247,0
-94.26210428305399,68.04003724394784,0
-97.98649906890131,57.61173184357543,0
-97.98649906890131,45.69366852886404,0
-77.8747672253259,45.69366852886404,0
-74.89525139664805,55.377094972067056,0
-57.01815642458101,55.377094972067056,0
-62.977188081936674,47.92830540037244,0
-52.54888268156424,62.825884543761646,0
-62.23230912476723,67.29515828677839,0
-66.70158286778397,65.06052141527002,0
4.0619180633146925,2.4906890130353645,1
2.5721601489757973,1.0009310986964692,1
1.8272811918063496,-4.9581005586592255,1
1.8272811918063496,-7.937616387337073,1
1.8272811918063496,-13.151769087523263,1
1.8272811918063496,-16.13128491620111,1
4.0619180633146925,-17.621042830540034,1
6.296554934823121,-16.876163873370587,1
10.765828677839863,-15.386405959031663,1
15.235102420856606,-10.91713221601492,1
19.704376163873377,-3.4683426443202734,1
21.939013035381777,-1.9785847299813497,1
32.367318435754214,6.215083798882688,1
27.153165735567967,9.194599627560535,1
21.1941340782123,18.13314711359405,1
21.1941340782123,21.112662942271868,1
33.11219739292363,21.857541899441344,1
33.11219739292363,16.643389199255125,1
27.898044692737443,16.643389199255125,1
21.939013035381777,11.429236499068907,1
18.9594972067039,5.470204841713212,1
15.979981378026054,1.7458100558659169,1
11.510707635009311,-4.2132216014897494,1
11.510707635009311,3.980446927374288,1
12.255586592178787,15.153631284916202,1
14.49022346368713,17.388268156424573,1
10.765828677839863,10.684357541899459,1
6.296554934823121,5.470204841713212,1
17.469739292364977,11.429236499068907,1
13.74534450651771,-4.9581005586592255,1
10.020949720670387,-9.427374301675997,1
9.27607076350094,-2.723463687150854,1
18.9594972067039,1.0009310986964692,1
24.918528864059596,1.0009310986964692,1
28.64292364990689,1.7458100558659169,1
38.32635009310988,9.939478584729983,1
36.83659217877096,18.878026070763497,1
27.898044692737443,23.34729981378024,1
36.83659217877096,27.81657355679704,1
40.56098696461822,22.60242085661079,1
40.56098696461822,16.643389199255125,1
40.56098696461822,9.939478584729983,1
39.0712290502793,3.2355679702048405,1
39.0712290502793,2.4906890130353645,1
31.62243947858471,-3.4683426443202734,1
25.663407821229043,-9.427374301675997,1
21.1941340782123,-11.66201117318434,1
17.469739292364977,-13.89664804469274,1
17.469739292364977,-17.621042830540034,1
28.64292364990689,-3.4683426443202734,1
34.60195530726256,-3.4683426443202734,1
41.3058659217877,-3.4683426443202734,1
35.34683426443203,-10.91713221601492,1
33.85707635009311,-13.151769087523263,1
29.387802607076367,-19.855679702048434,1
-79.3645251396648,72.50931098696462,0
-79.3645251396648,72.50931098696462,0
-78.61964618249534,66.55027932960894,0
-78.61964618249534,62.08100558659217,0
-78.61964618249534,62.08100558659217,0
-62.977188081936674,59.8463687150838,0
-59.997672253258855,59.8463687150838,0
-59.997672253258855,57.61173184357543,0
-59.997672253258855,53.142458100558656,0
-59.997672253258855,53.142458100558656,0
-64.4669459962756,51.65270018621976,0
-69.68109869646182,50.907821229050285,0
-69.68109869646182,50.907821229050285,0
-77.12988826815644,45.69366852886404,0
-66.70158286778397,44.20391061452514,0
-72.66061452513965,44.20391061452514,0
-54.03864059590319,60.591247672253246,0
-54.03864059590319,71.76443202979516,0
-52.54888268156424,56.86685288640595,0
-48.82448789571694,65.06052141527002,0
-48.82448789571694,65.06052141527002,0
-54.03864059590319,73.25418994413408,0
-61.48743016759778,66.55027932960894,0
-54.78351955307264,68.04003724394784,0
-54.78351955307264,68.04003724394784,0
-54.03864059590319,82.1927374301676,0
-68.1913407821229,73.99906890130354,0
-71.91573556797019,55.377094972067056,0
-82.34404096834265,54.63221601489758,0
-88.30307262569832,47.18342644320296,0
-72.66061452513965,49.41806331471136,0
-77.8747672253259,50.16294227188084,0
-90.53770949720669,50.16294227188084,0
-87.55819366852886,68.78491620111731,0
-88.30307262569832,62.08100558659217,0
-83.0889199255121,65.80540037243946,0
-85.32355679702049,87.40689013035382,0
-65.95670391061452,60.591247672253246,0
-71.91573556797019,65.80540037243946,0
-66.70158286778397,51.65270018621976,0
-65.95670391061452,53.88733705772813,0
